col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
customer.c_address,lineitem.l_suppkey,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,numeric,0.2055,0.111111,0.073912,0
customer.c_address,lineitem.l_linenumber,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,numeric,0.201946,0.083333,0.066931,0
customer.c_address,lineitem.l_quantity,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,numeric,0.216179,0.1,0.070522,0
customer.c_address,lineitem.l_extendedprice,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,numeric,0.444566,0.266667,0.054678,0
customer.c_address,lineitem.l_discount,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,numeric,0.183388,0.1,0.057493,0
customer.c_address,lineitem.l_tax,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,numeric,0.191625,0.111111,0.051438,0
customer.c_address,lineitem.l_returnflag,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.650316,0.166667,0.078715,0
customer.c_address,lineitem.l_linestatus,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,1.017343,0.25,0.071892,0
customer.c_address,lineitem.l_shipdate,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.097757,0.1,0.065414,0
customer.c_address,lineitem.l_commitdate,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.097757,0.083333,0.053383,0
