CityID,CityName,StateProvinceID,Location,LatestRecordedPopulation,LastEditedBy,ValidFrom,ValidTo
237,Ak Chin,3,POINT (-112.0090238 32.2875683),30,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
238,Akaska,43,POINT (-100.1206808 45.3324891),42,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
239,Ak-Chin Village,3,POINT (-112.0876431 33.0283838),862,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
240,Akeley,24,POINT (-94.7269509 47.004125),432,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
241,Akers,26,POINT (-91.5537547 37.3761567),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
242,Akhiok,2,POINT (-154.1702778 56.9455556),71,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
243,Akiachak,2,POINT (-161.4313889 60.9094444),627,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
244,Akiak,2,POINT (-161.2138889 60.9122222),346,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
245,Akin,14,POINT (-88.7475606 37.9881043),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
246,Akins,37,POINT (-94.7145595885 35.5109831006),493,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
247,Akra,35,POINT (-97.7270364 48.775272),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
248,Akron,17,POINT (-97.0150368 37.3516904),402,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
249,Akron,6,POINT (-103.2143843 40.1605373),1702,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
250,Akron,1,POINT (-87.7425105 32.8765165),356,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
251,Akron,15,POINT (-86.0280502 41.0383766),1167,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
252,Akron,23,POINT (-83.5141259 43.5680759),402,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
253,Akron,16,POINT (-96.5594773 42.8288818),1486,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
254,Akron,36,POINT (-81.5190053 41.0814447),199110,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
255,Akron,33,POINT (-78.4953015 43.0208924),2868,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
256,Akron,39,POINT (-76.2021742 40.1567616),3876,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
257,Akutan,2,POINT (-165.7730556 54.1355556),1027,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
258,Alabam,4,POINT (-93.6813021 36.1525747),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
259,Alabama,33,POINT (-78.3908559 43.0964478),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
260,Alabaster,23,POINT (-83.558032 44.1864058),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
261,Alabaster,1,POINT (-86.8163773 33.2442813),30352,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
262,Alachua,10,POINT (-82.4948815797 29.7972491722),9059,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
263,Aladdin,39,POINT (-79.6567143 40.6917318),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
264,Aladdin,53,POINT (-104.183551 44.6399866),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
265,Alakanuk,2,POINT (-164.6152778 62.6888889),677,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
266,Alamance,34,POINT (-79.4858549 36.0351361),951,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
267,Alameda,5,POINT (-122.2416355 37.7652065),73812,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
268,Alameda,32,POINT (-106.6180813 35.1867101),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
269,Alamillo,32,POINT (-106.9161402 34.2547889),102,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
270,Alamo,29,POINT (-115.1644614 37.3649613),1080,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
271,Alamo,45,POINT (-98.1230638 26.1836854),18353,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
272,Alamo,32,POINT (-107.5108753 34.4208918),1085,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
273,Alamo,5,POINT (-122.032184 37.8502033),14570,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
274,Alamo,11,POINT (-82.7779171 32.1471202),2797,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
275,Alamo,44,POINT (-89.1172883 35.7847949),2461,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
276,Alamo,15,POINT (-87.0572313 39.9819877),66,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
277,Alamo,35,POINT (-103.4699122 48.5816949),57,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
278,Alamo Alto,45,POINT (-106.023861 31.4051216),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
279,Alamo Heights,45,POINT (-98.4658502 29.4849531),7031,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
280,Alamo Oaks,5,POINT (-121.993016 37.8393701),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
281,Alamogordo,32,POINT (-105.960265 32.8995325),30403,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
282,Alamosa,6,POINT (-105.87002149999999 37.4694491),8780,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
283,Alamota,17,POINT (-100.3101357 38.4611276),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
284,Alanreed,45,POINT (-100.7343059 35.2125494),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
285,Alanson,23,POINT (-84.7867115 45.4441778),738,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
286,Alapaha,11,POINT (-83.2229323 31.3851954),668,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
287,Alarka,34,POINT (-83.4454355 35.3531511),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
288,Alatna,2,POINT (-152.7072222 66.5572222),37,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
289,Alba,23,POINT (-84.9686585 44.97473),295,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
290,Alba,45,POINT (-95.634403699999993 32.7929034),504,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
291,Alba,39,POINT (-76.8282913 41.7050749),157,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
292,Alba,26,POINT (-94.4174489 37.2383894),555,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
293,Alban,52,POINT (-89.2848362 44.6277513),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
294,Albany,5,POINT (-122.305978754 37.885802227),18539,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
295,Albany,30,POINT (-71.1675703 43.9578493),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
296,Albany,37,POINT (-96.1865437885 33.8854352006),143,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
297,Albany,24,POINT (-94.5700048 45.6299647),2561,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
298,Albany,26,POINT (-94.331068 40.2486069),1730,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
299,Albany,33,POINT (-73.7562317 42.6525793),97856,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
300,Albany,52,POINT (-89.4370629 42.7077846),1018,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
301,Albany,47,POINT (-72.3798297 44.7308826),193,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
302,Albany,38,POINT (-123.1059282 44.6365107),50158,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
303,Albany,45,POINT (-99.2973005 32.723452),2034,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
304,Albany,53,POINT (-106.1319565 41.1841402),55,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
305,Albany,19,POINT (-90.5823138 30.5043578),1088,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
306,Albany,36,POINT (-82.2023695 39.2275735),828,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
307,Albany,15,POINT (-85.2419145 40.3008764),2165,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
308,Albany,14,POINT (-90.2192941 41.7894748),891,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
309,Albany,11,POINT (-84.155741 31.5785074),77434,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
310,Albany,18,POINT (-85.1346776 36.6908992),2033,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
311,Albee,43,POINT (-96.5533899 45.0521869),16,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
312,Albemarle,34,POINT (-80.2000578 35.3501426),15903,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
313,Alberene,49,POINT (-78.6164036 37.8865304),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
314,Alberhill,5,POINT (-117.3997644 33.7272418),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
315,Albers,14,POINT (-89.6123129 38.5433823),1190,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
316,Albert,17,POINT (-99.0114836 38.4527906),175,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
317,Albert,37,POINT (-98.4352294885 35.2367829006),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
318,Albert,45,POINT (-98.6016958 30.1938154),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
319,Albert City,16,POINT (-94.9485993 42.7819199),699,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
320,Albert Lea,24,POINT (-93.3682656 43.6480127),18016,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
321,Alberta,24,POINT (-96.0475549 45.573295),103,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
322,Alberta,49,POINT (-77.8863857 36.8657034),298,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
323,Alberta,1,POINT (-87.4099974 32.232086),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
324,Alberton,27,POINT (-114.4734549 47.0015869),420,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
325,Albertson,33,POINT (-73.6431844 40.7734341),5182,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
326,Albertville,24,POINT (-93.6544085 45.237742),7044,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
327,Albertville,1,POINT (-86.2088669 34.2675937),21160,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
328,Albertville,52,POINT (-91.6004433 44.9599608),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
329,Albia,16,POINT (-92.8057514 41.0266746),3766,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
330,Albin,25,POINT (-90.3298123 33.9134472),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
331,Albin,53,POINT (-104.0982866 41.4177559),181,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
332,Albion,50,POINT (-117.2504529 46.7909974),579,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
333,Albion,37,POINT (-95.1237443885 34.6668259006),106,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
334,Albion,20,POINT (-69.4425424 44.5322902),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
335,Albion,5,POINT (-123.7686251 39.2235117),168,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
336,Albion,31,POINT (-74.9548875 39.7787261),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
337,Albion,27,POINT (-104.2768917 45.1872104),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
338,Albion,52,POINT (-89.0698346 42.8794488),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
339,Albion,45,POINT (-95.0307803 33.8589967),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
340,Albion,28,POINT (-98.0036724 41.6908444),1650,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
341,Albion,16,POINT (-92.9885339 42.1124866),505,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
342,Albion,14,POINT (-88.0561465 38.3775484),1988,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
343,Albion,39,POINT (-80.3664542 41.8906112),1516,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
344,Albion,33,POINT (-78.193632 43.2464477),6056,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
345,Albion,23,POINT (-84.7530304 42.243097),8616,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
346,Albion,15,POINT (-85.4244241 41.3956043),2349,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
347,Albion,13,POINT (-113.578063 42.4126885),267,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
348,Alborn,24,POINT (-92.5760257 46.972996),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
349,Albright,51,POINT (-79.6428302 39.4939772),299,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
350,Albrightsville,39,POINT (-75.6010222 41.0145319),202,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
351,Albuquerque,32,POINT (-106.6511367 35.0844909),545852,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
352,Alburg,47,POINT (-73.3001312 44.9750399),497,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
353,Alburnett,16,POINT (-91.6185065 42.1483285),673,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
354,Alburtis,39,POINT (-75.6029654 40.5109298),2361,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
355,Alcalde,32,POINT (-106.053634 36.0889116),285,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
356,Alcan,2,POINT (-141.1880556 62.7230556),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
357,Alcester,43,POINT (-96.6308708 43.0213783),807,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
358,Alco,4,POINT (-92.3671022 35.8875749),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
359,Alcoa,44,POINT (-83.9737935 35.7895271),8449,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
360,Alcoa Center,39,POINT (-79.6450454 40.5384),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
361,Alcolu,42,POINT (-80.2142456 33.7509954),429,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
362,Alcoma,10,POINT (-81.4822964 27.8950239),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
363,Alcova,53,POINT (-106.7164296 42.5521842),76,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
364,Alda,28,POINT (-98.4681219 40.8711238),642,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
365,Aldan,39,POINT (-75.2879632 39.9215014),4152,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
366,Alden,33,POINT (-78.4919671 42.9000596),2605,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
367,Alden,17,POINT (-98.3120105 38.2422335),148,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
368,Alden,24,POINT (-93.5760513 43.6702334),661,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
369,Alden,16,POINT (-93.3760389 42.5202571),787,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
370,Alden,23,POINT (-85.2756185 44.8811151),125,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
371,Alden,37,POINT (-98.6091221885 34.9792867006),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
372,Alden Bridge,19,POINT (-93.720178 32.7751427),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
373,Alder,50,POINT (-122.2901126 46.8003829),227,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
374,Alder,27,POINT (-112.1072095 45.3238132),103,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
375,Alder Creek,33,POINT (-75.2279451 43.4234022),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
376,Alderdale,50,POINT (-119.9208683 45.8348539),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
377,Alderley,52,POINT (-88.4498205 43.217504),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
378,Alderpoint,5,POINT (-123.6116952 40.1762567),186,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
379,Alderson,37,POINT (-95.7157147885 34.9040447006),304,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
380,Alderson,51,POINT (-80.6420237 37.725954),1184,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
381,Alderwood Manor,50,POINT (-122.2820746 47.8220414),8442,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
382,Aldine,45,POINT (-95.3802149 29.932445),15869,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
383,Aldora,11,POINT (-84.1757503 33.0520707),103,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
384,Aldrich,26,POINT (-93.5546465 37.5475408),80,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
385,Aldrich,24,POINT (-94.9366889 46.3763513),48,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
386,Aledo,14,POINT (-90.7493063 41.1997568),3640,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
387,Aledo,45,POINT (-97.6022471 32.6959643),2716,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
388,Aleknagik,2,POINT (-158.6177778 59.2730556),219,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
389,Alex,37,POINT (-97.8024323885 34.9187395006),550,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
390,Alexander,20,POINT (-67.4683278 45.0886862),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
391,Alexander,11,POINT (-81.8767822 33.0220988),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
392,Alexander,51,POINT (-80.2225791 38.7828816),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
393,Alexander,45,POINT (-98.2061509 32.0590335),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
394,Alexander,4,POINT (-92.4412674 34.6295373),2901,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
395,Alexander,17,POINT (-99.5531697 38.4694588),65,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
396,Alexander,16,POINT (-93.4765943 42.8058039),175,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
397,Alexander,33,POINT (-78.2566834 42.9011711),509,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
398,Alexander,35,POINT (-103.642698 47.8430756),223,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
399,Alexander City,1,POINT (-85.9538532 32.944012),14875,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
400,Alexander Mills,34,POINT (-81.858714 35.3106771),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
401,Alexandria,30,POINT (-71.8284142 43.6159066),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
402,Alexandria,1,POINT (-85.885523 33.7739892),3917,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
403,Alexandria,19,POINT (-92.4451371 31.3112936),47723,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
404,Alexandria,18,POINT (-84.3879946 38.9595078),8477,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
405,Alexandria,28,POINT (-97.3892076 40.2452794),177,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
406,Alexandria,36,POINT (-82.6123872 40.0889524),517,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
407,Alexandria,44,POINT (-86.0333222 36.0775587),966,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
408,Alexandria,39,POINT (-78.0977847 40.5564586),346,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
409,Alexandria,43,POINT (-97.7828482 43.653592),615,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
410,Alexandria,49,POINT (-77.0469214 38.8048356),139966,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
411,Alexandria,24,POINT (-95.3775379 45.8852397),11070,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
412,Alexandria,15,POINT (-85.675809 40.2628184),5145,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
413,Alexandria,26,POINT (-91.455432 40.3594887),159,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
414,Alexandria Bay,33,POINT (-75.9177309 44.3358836),1078,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
415,Alexis,14,POINT (-90.5559675 41.0633703),831,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
416,Alfalfa,38,POINT (-121.0169654 44.0773433),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
417,Alfalfa,37,POINT (-98.6310686885 35.2228930006),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
418,Alfarata,39,POINT (-77.4569371 40.6625726),149,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
419,Alford,22,POINT (-73.4134456 42.2356442),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
420,Alford,10,POINT (-85.3921505 30.6938049),489,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
421,Alfordsville,15,POINT (-86.9483354 38.5606067),101,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
422,Alfred,33,POINT (-77.7905509 42.2542366),4174,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
423,Alfred,20,POINT (-70.7183902 43.476471),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
424,Alfred,45,POINT (-97.9847231 27.8805767),91,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
425,Alfred,35,POINT (-98.9992751 46.6030326),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
426,Alger,36,POINT (-83.8438267 40.7061631),860,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
427,Alger,50,POINT (-122.3412734 48.6198313),403,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
428,Algerita,45,POINT (-98.8531003 31.2279446),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
429,Algoa,45,POINT (-95.169376 29.4024576),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
430,Algodones,32,POINT (-106.4791925 35.3805931),814,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
431,Algoma,25,POINT (-89.0311739 34.1762179),590,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
432,Algoma,52,POINT (-87.4325891 44.6088884),3167,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
433,Algoma,13,POINT (-116.5721375 48.1968621),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
434,Algona,16,POINT (-94.233019 43.0699663),5560,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
435,Algona,50,POINT (-122.2520647 47.2789896),3014,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
436,Algonac,23,POINT (-82.531018 42.6183675),4110,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
437,Algonquin,14,POINT (-88.2942493 42.1655801),30046,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
438,Algood,44,POINT (-85.4485849 36.1958946),3495,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
439,Alhambra,5,POINT (-118.1270146 34.095287),83089,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
440,Alhambra,14,POINT (-89.7314813 38.88838),681,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
441,Ali Chuk,3,POINT (-112.5568109 31.8150745),161,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
442,Ali Chukson,3,POINT (-111.7992876 31.9136888),132,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
443,Ali Molina,3,POINT (-111.7742868 31.9000783),71,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
444,Alianza,40,POINT (-66.85351 18.4516123),2569,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
445,Alice,45,POINT (-98.0697249 27.7522487),19104,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
446,Alice,35,POINT (-97.5559299 46.7619199),40,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
447,Aliceville,1,POINT (-88.1514166 33.1295681),2486,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
448,Aliceville,17,POINT (-95.5519282 38.1544693),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
449,Alicia,4,POINT (-91.0829015 35.8931295),124,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
450,Aline,37,POINT (-98.4727489885 36.5137026006),207,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
451,Aliquippa,39,POINT (-80.2400606 40.6367335),9438,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
452,Alire,32,POINT (-106.580868 36.4764052),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
453,Aliso Viejo,5,POINT (-117.727116 33.565038),47823,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
454,Alix,4,POINT (-93.7304719 35.4248078),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
455,Alkabo,35,POINT (-103.8902069 48.8628073),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
456,Allagash,20,POINT (-69.1008736 47.0839241),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
457,Allakaket,2,POINT (-152.6455556 66.5655556),105,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
458,Allamuchy,31,POINT (-74.8101665 40.921765),78,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
