col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr
lineitem.l_shipinstruct,nation.n_name,lineitem,nation,0.272339,0.084985,0.142857,0.065937,0.490328
lineitem.l_shipinstruct,nation.n_regionkey,lineitem,nation,0.383331,0.119621,0.142857,0.102997,0.474742
lineitem.l_shipinstruct,nation.n_comment,lineitem,nation,0.761565,0.237651,0.214286,0.073224,0.460914
lineitem.l_shipinstruct,orders.o_orderkey,lineitem,orders,0.372053,0.116101,0.142857,0.154205,0.476326
lineitem.l_shipinstruct,orders.o_custkey,lineitem,orders,0.358415,0.111845,0.214286,0.141101,0.517527
lineitem.l_shipinstruct,orders.o_orderstatus,lineitem,orders,0.350839,0.109481,0.214286,0.151476,0.518591
lineitem.l_shipinstruct,orders.o_totalprice,lineitem,orders,1.712321,0.534340,0.214286,0.118314,0.327405
lineitem.l_shipinstruct,orders.o_orderdate,lineitem,orders,0.289355,0.090295,0.142857,0.129930,0.487939
lineitem.l_shipinstruct,orders.o_orderpriority,lineitem,orders,0.247695,0.077295,0.133333,0.135053,0.488551
lineitem.l_shipinstruct,orders.o_clerk,lineitem,orders,0.301776,0.094171,0.142857,0.122196,0.486194
lineitem.l_shipinstruct,orders.o_shippriority,lineitem,orders,1.492234,0.465660,0.428571,0.153047,0.476167
lineitem.l_shipinstruct,orders.o_comment,lineitem,orders,0.553284,0.172655,0.214286,0.110193,0.490162
lineitem.l_shipinstruct,part.p_partkey,lineitem,part,0.372053,0.116101,0.214286,0.118252,0.515612
lineitem.l_shipinstruct,part.p_name,lineitem,part,0.399065,0.124531,0.142857,0.069517,0.472533
lineitem.l_shipinstruct,part.p_mfgr,lineitem,part,0.297660,0.092887,0.142857,0.103684,0.486772
lineitem.l_shipinstruct,part.p_brand,lineitem,part,0.289281,0.090272,0.142857,0.082886,0.487949
lineitem.l_shipinstruct,part.p_type,lineitem,part,0.318795,0.099482,0.142857,0.093982,0.483805
lineitem.l_shipinstruct,part.p_size,lineitem,part,0.350632,0.109417,0.214286,0.120539,0.518620
lineitem.l_shipinstruct,part.p_container,lineitem,part,0.274502,0.085660,0.214286,0.119260,0.529310
lineitem.l_shipinstruct,part.p_retailprice,lineitem,part,0.499414,0.155845,0.285714,0.110264,0.537012
lineitem.l_shipinstruct,part.p_comment,lineitem,part,0.285202,0.088999,0.214286,0.084847,0.527808
lineitem.l_shipinstruct,partsupp.ps_partkey,lineitem,partsupp,0.372053,0.116101,0.214286,0.129541,0.515612
lineitem.l_shipinstruct,partsupp.ps_suppkey,lineitem,partsupp,0.439306,0.137088,0.142857,0.131904,0.466882
lineitem.l_shipinstruct,partsupp.ps_availqty,lineitem,partsupp,0.334053,0.104243,0.142857,0.129268,0.481662
lineitem.l_shipinstruct,partsupp.ps_supplycost,lineitem,partsupp,0.364439,0.113725,0.214286,0.121850,0.516681
lineitem.l_shipinstruct,partsupp.ps_comment,lineitem,partsupp,1.231256,0.384220,0.142857,0.065371,0.355672
lineitem.l_shipinstruct,region.r_regionkey,lineitem,region,0.383331,0.119621,0.142857,0.103131,0.474742
lineitem.l_shipinstruct,region.r_name,lineitem,region,0.260016,0.081139,0.142857,0.071984,0.492059
lineitem.l_shipinstruct,region.r_comment,lineitem,region,0.757202,0.236289,0.214286,0.064920,0.461527
lineitem.l_shipinstruct,supplier.s_suppkey,lineitem,supplier,0.372053,0.116101,0.214286,0.132355,0.515612
lineitem.l_shipinstruct,supplier.s_name,lineitem,supplier,0.316999,0.098921,0.142857,0.089466,0.484057
lineitem.l_shipinstruct,supplier.s_address,lineitem,supplier,0.334962,0.104527,0.142857,0.093543,0.481534
lineitem.l_shipinstruct,supplier.s_nationkey,lineitem,supplier,0.355752,0.111014,0.142857,0.126524,0.478615
lineitem.l_shipinstruct,supplier.s_phone,lineitem,supplier,0.301776,0.094171,0.214286,0.102805,0.525480
lineitem.l_shipinstruct,supplier.s_acctbal,lineitem,supplier,0.308274,0.096199,0.142857,0.126883,0.485282
lineitem.l_shipinstruct,supplier.s_comment,lineitem,supplier,0.461239,0.143932,0.214286,0.084514,0.503088
lineitem.l_shipmode,lineitem.l_comment,lineitem,lineitem,0.170617,0.053242,0.300000,0.093247,0.591041
lineitem.l_shipmode,nation.n_nationkey,lineitem,nation,0.315147,0.098343,0.181818,0.113285,0.505745
lineitem.l_shipmode,nation.n_name,lineitem,nation,0.015197,0.004742,0.300000,0.071141,0.612866
lineitem.l_shipmode,nation.n_regionkey,lineitem,nation,0.315147,0.098343,0.181818,0.111125,0.505745
lineitem.l_shipmode,nation.n_comment,lineitem,nation,0.591545,0.184595,0.200000,0.079003,0.476932
lineitem.l_shipmode,orders.o_orderkey,lineitem,orders,0.303869,0.094824,0.100000,0.153969,0.462329
lineitem.l_shipmode,orders.o_custkey,lineitem,orders,0.290231,0.090568,0.100000,0.152236,0.464244
lineitem.l_shipmode,orders.o_orderstatus,lineitem,orders,0.520859,0.162537,0.076923,0.151245,0.419166
lineitem.l_shipmode,orders.o_totalprice,lineitem,orders,1.644138,0.513063,0.250000,0.118133,0.356622
lineitem.l_shipmode,orders.o_orderdate,lineitem,orders,0.048957,0.015277,0.181818,0.129731,0.543125
lineitem.l_shipmode,orders.o_orderpriority,lineitem,orders,0.038224,0.011928,0.200000,0.137675,0.554632
lineitem.l_shipmode,orders.o_clerk,lineitem,orders,0.083909,0.026184,0.100000,0.122009,0.493217
lineitem.l_shipmode,orders.o_shippriority,lineitem,orders,1.662254,0.518716,0.428571,0.165125,0.452292
lineitem.l_shipmode,orders.o_comment,lineitem,orders,0.383264,0.119600,0.200000,0.110025,0.506180
lineitem.l_shipmode,part.p_partkey,lineitem,part,0.303869,0.094824,0.100000,0.127584,0.462329
lineitem.l_shipmode,part.p_name,lineitem,part,0.213807,0.066720,0.300000,0.075003,0.584976
lineitem.l_shipmode,part.p_mfgr,lineitem,part,0.076918,0.024003,0.200000,0.111866,0.549199
lineitem.l_shipmode,part.p_brand,lineitem,part,0.034976,0.010914,0.200000,0.089427,0.555088
lineitem.l_shipmode,part.p_type,lineitem,part,0.110805,0.034577,0.300000,0.101399,0.599440
lineitem.l_shipmode,part.p_size,lineitem,part,0.282449,0.088140,0.400000,0.130051,0.630337
lineitem.l_shipmode,part.p_container,lineitem,part,0.022255,0.006945,0.181818,0.128672,0.546875
lineitem.l_shipmode,part.p_retailprice,lineitem,part,0.431230,0.134568,0.307692,0.118966,0.558675
lineitem.l_shipmode,part.p_comment,lineitem,part,0.078184,0.024398,0.200000,0.091543,0.549021
lineitem.l_shipmode,partsupp.ps_partkey,lineitem,partsupp,0.303869,0.094824,0.100000,0.139764,0.462329
lineitem.l_shipmode,partsupp.ps_suppkey,lineitem,partsupp,0.371123,0.115811,0.200000,0.142313,0.507885
lineitem.l_shipmode,partsupp.ps_availqty,lineitem,partsupp,0.265869,0.082966,0.090909,0.139470,0.462665
lineitem.l_shipmode,partsupp.ps_supplycost,lineitem,partsupp,0.296255,0.092448,0.307692,0.131466,0.577629
lineitem.l_shipmode,partsupp.ps_comment,lineitem,partsupp,1.061236,0.331165,0.100000,0.070530,0.355976
lineitem.l_shipmode,region.r_regionkey,lineitem,region,0.315147,0.098343,0.181818,0.111270,0.505745
lineitem.l_shipmode,region.r_name,lineitem,region,0.018876,0.005890,0.300000,0.077665,0.612349
lineitem.l_shipmode,region.r_comment,lineitem,region,0.587182,0.183233,0.200000,0.070043,0.477545
lineitem.l_shipmode,supplier.s_suppkey,lineitem,supplier,0.303869,0.094824,0.300000,0.142800,0.572329
lineitem.l_shipmode,supplier.s_name,lineitem,supplier,0.104880,0.032728,0.300000,0.096526,0.600272
lineitem.l_shipmode,supplier.s_address,lineitem,supplier,0.164942,0.051471,0.100000,0.100924,0.481838
lineitem.l_shipmode,supplier.s_nationkey,lineitem,supplier,0.287569,0.089738,0.181818,0.136508,0.509618
lineitem.l_shipmode,supplier.s_phone,lineitem,supplier,0.083909,0.026184,0.400000,0.110918,0.658217
lineitem.l_shipmode,supplier.s_acctbal,lineitem,supplier,0.240090,0.074921,0.100000,0.136896,0.471285
lineitem.l_shipmode,supplier.s_comment,lineitem,supplier,0.291219,0.090877,0.200000,0.091183,0.519106
lineitem.l_comment,nation.n_nationkey,lineitem,nation,0.210203,0.065595,0.181818,0.061935,0.520482
lineitem.l_comment,nation.n_name,lineitem,nation,0.157037,0.049004,0.333333,0.038894,0.611281
lineitem.l_comment,nation.n_regionkey,lineitem,nation,0.210203,0.065595,0.181818,0.060754,0.520482
lineitem.l_comment,nation.n_comment,lineitem,nation,0.420928,0.131353,0.888889,0.043193,0.879780
lineitem.l_comment,orders.o_orderkey,lineitem,orders,0.198925,0.062076,0.200000,0.115986,0.532066
lineitem.l_comment,orders.o_custkey,lineitem,orders,0.185287,0.057820,0.222222,0.105500,0.546203
lineitem.l_comment,orders.o_orderstatus,lineitem,orders,0.691476,0.215779,0.230769,0.113933,0.479822
lineitem.l_comment,orders.o_totalprice,lineitem,orders,1.539193,0.480314,0.166667,0.088990,0.325526
lineitem.l_comment,orders.o_orderdate,lineitem,orders,0.138917,0.043350,0.272727,0.097727,0.580492
lineitem.l_comment,orders.o_orderpriority,lineitem,orders,0.132392,0.041314,0.200000,0.101581,0.541409
lineitem.l_comment,orders.o_clerk,lineitem,orders,0.103965,0.032443,0.333333,0.091910,0.618734
lineitem.l_comment,orders.o_shippriority,lineitem,orders,1.832871,0.571958,0.142857,0.103330,0.271190
lineitem.l_comment,orders.o_comment,lineitem,orders,0.212647,0.066358,0.888889,0.082882,0.909028
lineitem.l_comment,part.p_partkey,lineitem,part,0.198925,0.062076,0.111111,0.072589,0.483177
lineitem.l_comment,part.p_name,lineitem,part,0.048853,0.015245,0.333333,0.045606,0.626473
lineitem.l_comment,part.p_mfgr,lineitem,part,0.110956,0.034624,0.222222,0.063994,0.556641
lineitem.l_comment,part.p_brand,lineitem,part,0.152898,0.047713,0.222222,0.053397,0.550751
lineitem.l_comment,part.p_type,lineitem,part,0.059812,0.018665,0.222222,0.056471,0.563823
lineitem.l_comment,part.p_size,lineitem,part,0.177504,0.055391,0.222222,0.071102,0.547296
lineitem.l_comment,part.p_container,lineitem,part,0.152172,0.047486,0.363636,0.070348,0.628631
lineitem.l_comment,part.p_retailprice,lineitem,part,0.326286,0.101819,0.076923,0.071625,0.446489
lineitem.l_comment,part.p_comment,lineitem,part,0.092433,0.028844,0.888889,0.052388,0.925909
lineitem.l_comment,partsupp.ps_partkey,lineitem,partsupp,0.198925,0.062076,0.100000,0.076412,0.477066
lineitem.l_comment,partsupp.ps_suppkey,lineitem,partsupp,0.266178,0.083062,0.100000,0.078716,0.467622
lineitem.l_comment,partsupp.ps_availqty,lineitem,partsupp,0.160925,0.050218,0.181818,0.079744,0.527402
lineitem.l_comment,partsupp.ps_supplycost,lineitem,partsupp,0.191311,0.059700,0.153846,0.074211,0.507750
lineitem.l_comment,partsupp.ps_comment,lineitem,partsupp,0.890619,0.277923,0.800000,0.038657,0.764935
lineitem.l_comment,region.r_regionkey,lineitem,region,0.210203,0.065595,0.181818,0.060834,0.520482
lineitem.l_comment,region.r_name,lineitem,region,0.151741,0.047352,0.333333,0.042461,0.612025
lineitem.l_comment,region.r_comment,lineitem,region,0.416565,0.129991,0.888889,0.038294,0.880393
lineitem.l_comment,supplier.s_suppkey,lineitem,supplier,0.198925,0.062076,0.111111,0.078388,0.483177
lineitem.l_comment,supplier.s_name,lineitem,supplier,0.082994,0.025899,0.333333,0.052811,0.621679
lineitem.l_comment,supplier.s_address,lineitem,supplier,0.038119,0.011895,0.222222,0.055178,0.566869
lineitem.l_comment,supplier.s_nationkey,lineitem,supplier,0.182624,0.056989,0.181818,0.074632,0.524355
lineitem.l_comment,supplier.s_phone,lineitem,supplier,0.103965,0.032443,0.222222,0.060641,0.557623
lineitem.l_comment,supplier.s_acctbal,lineitem,supplier,0.135146,0.042173,0.111111,0.079612,0.492133
lineitem.l_comment,supplier.s_comment,lineitem,supplier,0.120602,0.037635,0.888889,0.058463,0.921953
nation.n_nationkey,nation.n_name,nation,nation,0.301567,0.094106,0.454545,0.101871,0.657652
nation.n_nationkey,nation.n_regionkey,nation,nation,0.000000,0.000000,0.727273,0.150223,0.850000
nation.n_nationkey,nation.n_comment,nation,nation,0.616607,0.192416,0.272727,0.081697,0.513413
nation.n_nationkey,orders.o_orderkey,nation,orders,0.069301,0.021626,0.363636,0.101741,0.640268
nation.n_nationkey,orders.o_custkey,nation,orders,0.077362,0.024141,0.363636,0.101116,0.639136
nation.n_nationkey,orders.o_orderstatus,nation,orders,0.734170,0.229102,0.076923,0.090285,0.389212
nation.n_nationkey,orders.o_totalprice,nation,orders,1.567363,0.489105,0.166667,0.082427,0.321570
nation.n_nationkey,orders.o_orderdate,nation,orders,0.283447,0.088451,0.090909,0.078234,0.460197
nation.n_nationkey,orders.o_orderpriority,nation,orders,0.276923,0.086415,0.266667,0.091445,0.557780
nation.n_nationkey,orders.o_clerk,nation,orders,0.248495,0.077544,0.181818,0.080030,0.515105
nation.n_nationkey,orders.o_shippriority,nation,orders,1.875565,0.585281,0.285714,0.109677,0.343766
nation.n_nationkey,orders.o_comment,nation,orders,0.408327,0.127421,0.181818,0.066607,0.492661
nation.n_nationkey,part.p_partkey,nation,part,0.069301,0.021626,0.454545,0.084743,0.690268
nation.n_nationkey,part.p_name,nation,part,0.259056,0.080840,0.363636,0.049818,0.613622
nation.n_nationkey,part.p_mfgr,nation,part,0.255486,0.079726,0.090909,0.074302,0.464123
nation.n_nationkey,part.p_brand,nation,part,0.297428,0.092814,0.181818,0.059398,0.508234
nation.n_nationkey,part.p_type,nation,part,0.214056,0.066797,0.272727,0.067350,0.569941
nation.n_nationkey,part.p_size,nation,part,0.032698,0.010204,0.272727,0.086381,0.595408
nation.n_nationkey,part.p_container,nation,part,0.296703,0.092588,0.272727,0.085465,0.558335
nation.n_nationkey,part.p_retailprice,nation,part,0.218176,0.068083,0.230769,0.079018,0.546286
nation.n_nationkey,part.p_comment,nation,part,0.236963,0.073946,0.181818,0.060804,0.516724
nation.n_nationkey,partsupp.ps_partkey,nation,partsupp,0.069301,0.021626,0.363636,0.092832,0.640268
nation.n_nationkey,partsupp.ps_suppkey,nation,partsupp,0.056904,0.017757,0.272727,0.094526,0.592009
nation.n_nationkey,partsupp.ps_availqty,nation,partsupp,0.162237,0.050627,0.181818,0.092637,0.527218
nation.n_nationkey,partsupp.ps_supplycost,nation,partsupp,0.077766,0.024267,0.076923,0.087321,0.481387
nation.n_nationkey,partsupp.ps_comment,nation,partsupp,1.086299,0.338986,0.090909,0.046846,0.347456
nation.n_nationkey,region.r_regionkey,nation,region,0.000000,0.000000,0.636364,0.166160,0.800000
nation.n_nationkey,region.r_name,nation,region,0.296271,0.092453,0.363636,0.146019,0.608396
nation.n_nationkey,region.r_comment,nation,region,0.612245,0.191055,0.181818,0.104887,0.464025
nation.n_nationkey,supplier.s_suppkey,nation,supplier,0.069301,0.021626,0.363636,0.094849,0.640268
nation.n_nationkey,supplier.s_name,nation,supplier,0.237238,0.074031,0.363636,0.064113,0.616686
nation.n_nationkey,supplier.s_address,nation,supplier,0.190004,0.059292,0.181818,0.067035,0.523319
nation.n_nationkey,supplier.s_nationkey,nation,supplier,0.027579,0.008606,0.909091,0.090670,0.946127
nation.n_nationkey,supplier.s_phone,nation,supplier,0.248495,0.077544,0.363636,0.073673,0.615105
nation.n_nationkey,supplier.s_acctbal,nation,supplier,0.083572,0.026079,0.181818,0.090928,0.538264
nation.n_nationkey,supplier.s_comment,nation,supplier,0.316281,0.098697,0.181818,0.060565,0.505586
nation.n_name,nation.n_regionkey,nation,nation,0.301567,0.094106,0.272727,0.122286,0.557652
nation.n_name,nation.n_comment,nation,nation,0.577964,0.180357,0.444444,0.068190,0.613284
nation.n_name,orders.o_orderkey,nation,orders,0.290289,0.090586,0.200000,0.063891,0.519236
nation.n_name,orders.o_custkey,nation,orders,0.276651,0.086331,0.222222,0.063499,0.533373
nation.n_name,orders.o_orderstatus,nation,orders,0.534440,0.166775,0.153846,0.056697,0.459567
nation.n_name,orders.o_totalprice,nation,orders,1.630557,0.508825,0.250000,0.048266,0.358529
nation.n_name,orders.o_orderdate,nation,orders,0.033760,0.010535,0.272727,0.049129,0.595259
nation.n_name,orders.o_orderpriority,nation,orders,0.024644,0.007690,0.133333,0.057426,0.519873
nation.n_name,orders.o_clerk,nation,orders,0.068712,0.021442,0.142857,0.050258,0.518922
nation.n_name,orders.o_shippriority,nation,orders,1.675835,0.522954,0.071429,0.068875,0.253957
nation.n_name,orders.o_comment,nation,orders,0.369684,0.115362,0.333333,0.041828,0.581420
nation.n_name,part.p_partkey,nation,part,0.290289,0.090586,0.333333,0.053217,0.592569
nation.n_name,part.p_name,nation,part,0.200226,0.062482,0.833333,0.031284,0.880216
nation.n_name,part.p_mfgr,nation,part,0.061721,0.019260,0.166667,0.046660,0.533000
nation.n_name,part.p_brand,nation,part,0.022654,0.007069,0.285714,0.037301,0.603962
nation.n_name,part.p_type,nation,part,0.097224,0.030339,0.333333,0.042294,0.619680
nation.n_name,part.p_size,nation,part,0.268868,0.083902,0.333333,0.054246,0.595577
nation.n_name,part.p_container,nation,part,0.007058,0.002202,0.363636,0.053670,0.649009
nation.n_name,part.p_retailprice,nation,part,0.417650,0.130330,0.230769,0.049622,0.518274
nation.n_name,part.p_comment,nation,part,0.064604,0.020160,0.333333,0.038183,0.624261
nation.n_name,partsupp.ps_partkey,nation,partsupp,0.290289,0.090586,0.300000,0.058297,0.574236
nation.n_name,partsupp.ps_suppkey,nation,partsupp,0.357542,0.111573,0.200000,0.059360,0.509792
nation.n_name,partsupp.ps_availqty,nation,partsupp,0.252289,0.078728,0.181818,0.058174,0.514572
nation.n_name,partsupp.ps_supplycost,nation,partsupp,0.282675,0.088210,0.076923,0.054836,0.452613
nation.n_name,partsupp.ps_comment,nation,partsupp,1.047656,0.326927,0.300000,0.029419,0.467883
nation.n_name,region.r_regionkey,nation,region,0.301567,0.094106,0.181818,0.135259,0.507652
nation.n_name,region.r_name,nation,region,0.012323,0.003845,0.833333,0.118863,0.906603
nation.n_name,region.r_comment,nation,region,0.573602,0.178996,0.333333,0.085381,0.552785
nation.n_name,supplier.s_suppkey,nation,supplier,0.290289,0.090586,0.222222,0.059563,0.531458
nation.n_name,supplier.s_name,nation,supplier,0.089683,0.027986,0.833333,0.040262,0.895739
nation.n_name,supplier.s_address,nation,supplier,0.151361,0.047233,0.222222,0.042097,0.550967
nation.n_name,supplier.s_nationkey,nation,supplier,0.273988,0.085500,0.363636,0.066744,0.611525
nation.n_name,supplier.s_phone,nation,supplier,0.068712,0.021442,0.285714,0.046265,0.597494
nation.n_name,supplier.s_acctbal,nation,supplier,0.226510,0.070684,0.111111,0.057101,0.479303
nation.n_name,supplier.s_comment,nation,supplier,0.277639,0.086639,0.333333,0.038033,0.594346
nation.n_regionkey,nation.n_comment,nation,nation,0.616607,0.192416,0.272727,0.106729,0.513413
nation.n_regionkey,orders.o_orderkey,nation,orders,0.069301,0.021626,0.363636,0.099801,0.640268
nation.n_regionkey,orders.o_custkey,nation,orders,0.077362,0.024141,0.363636,0.099188,0.639136
nation.n_regionkey,orders.o_orderstatus,nation,orders,0.734170,0.229102,0.230769,0.088563,0.473827
nation.n_regionkey,orders.o_totalprice,nation,orders,1.567363,0.489105,0.083333,0.085683,0.275736
nation.n_regionkey,orders.o_orderdate,nation,orders,0.283447,0.088451,0.181818,0.076742,0.510197
nation.n_regionkey,orders.o_orderpriority,nation,orders,0.276923,0.086415,0.400000,0.089701,0.631113
nation.n_regionkey,orders.o_clerk,nation,orders,0.248495,0.077544,0.181818,0.078504,0.515105
nation.n_regionkey,orders.o_shippriority,nation,orders,1.875565,0.585281,0.285714,0.107586,0.343766
nation.n_regionkey,orders.o_comment,nation,orders,0.408327,0.127421,0.181818,0.065336,0.492661
nation.n_regionkey,part.p_partkey,nation,part,0.069301,0.021626,0.363636,0.083126,0.640268
nation.n_regionkey,part.p_name,nation,part,0.259056,0.080840,0.181818,0.048868,0.513622
nation.n_regionkey,part.p_mfgr,nation,part,0.255486,0.079726,0.181818,0.072885,0.514123
nation.n_regionkey,part.p_brand,nation,part,0.297428,0.092814,0.181818,0.058266,0.508234
nation.n_regionkey,part.p_type,nation,part,0.214056,0.066797,0.181818,0.066065,0.519941
nation.n_regionkey,part.p_size,nation,part,0.032698,0.010204,0.272727,0.084734,0.595408
nation.n_regionkey,part.p_container,nation,part,0.296703,0.092588,0.181818,0.083835,0.508335
nation.n_regionkey,part.p_retailprice,nation,part,0.218176,0.068083,0.307692,0.078497,0.588593
nation.n_regionkey,part.p_comment,nation,part,0.236963,0.073946,0.181818,0.059644,0.516724
nation.n_regionkey,partsupp.ps_partkey,nation,partsupp,0.069301,0.021626,0.272727,0.091062,0.590268
nation.n_regionkey,partsupp.ps_suppkey,nation,partsupp,0.056904,0.017757,0.272727,0.092723,0.592009
nation.n_regionkey,partsupp.ps_availqty,nation,partsupp,0.162237,0.050627,0.181818,0.090870,0.527218
nation.n_regionkey,partsupp.ps_supplycost,nation,partsupp,0.077766,0.024267,0.076923,0.085656,0.481387
nation.n_regionkey,partsupp.ps_comment,nation,partsupp,1.086299,0.338986,0.090909,0.045953,0.347456
nation.n_regionkey,region.r_regionkey,nation,region,0.000000,0.000000,0.909091,0.218295,0.950000
nation.n_regionkey,region.r_name,nation,region,0.296271,0.092453,0.181818,0.191834,0.508396
nation.n_regionkey,region.r_comment,nation,region,0.612245,0.191055,0.181818,0.137797,0.464025
nation.n_regionkey,supplier.s_suppkey,nation,supplier,0.069301,0.021626,0.363636,0.093040,0.640268
nation.n_regionkey,supplier.s_name,nation,supplier,0.237238,0.074031,0.181818,0.062891,0.516686
nation.n_regionkey,supplier.s_address,nation,supplier,0.190004,0.059292,0.090909,0.065756,0.473319
nation.n_regionkey,supplier.s_nationkey,nation,supplier,0.027579,0.008606,0.636364,0.095049,0.796127
nation.n_regionkey,supplier.s_phone,nation,supplier,0.248495,0.077544,0.363636,0.072268,0.615105
nation.n_regionkey,supplier.s_acctbal,nation,supplier,0.083572,0.026079,0.090909,0.089194,0.488264
nation.n_regionkey,supplier.s_comment,nation,supplier,0.316281,0.098697,0.181818,0.059410,0.505586
nation.n_comment,orders.o_orderkey,nation,orders,0.605329,0.188896,0.200000,0.070952,0.474997
nation.n_comment,orders.o_custkey,nation,orders,0.591691,0.184641,0.222222,0.070516,0.489134
nation.n_comment,orders.o_orderstatus,nation,orders,1.112404,0.347132,0.230769,0.069046,0.420714
nation.n_comment,orders.o_totalprice,nation,orders,1.945597,0.607135,0.166667,0.053930,0.268456
nation.n_comment,orders.o_orderdate,nation,orders,0.559845,0.174703,0.272727,0.059225,0.521384
nation.n_comment,orders.o_orderpriority,nation,orders,0.553320,0.172667,0.200000,0.063772,0.482300
nation.n_comment,orders.o_clerk,nation,orders,0.524893,0.163796,0.333333,0.055812,0.559625
nation.n_comment,orders.o_shippriority,nation,orders,2.253799,0.703311,0.142857,0.076487,0.212081
nation.n_comment,orders.o_comment,nation,orders,0.208280,0.064995,0.888889,0.050228,0.909641
nation.n_comment,part.p_partkey,nation,part,0.605329,0.188896,0.111111,0.059098,0.426108
nation.n_comment,part.p_name,nation,part,0.377738,0.117875,0.333333,0.034742,0.580289
nation.n_comment,part.p_mfgr,nation,part,0.531883,0.165977,0.222222,0.051817,0.497532
nation.n_comment,part.p_brand,nation,part,0.573825,0.179065,0.222222,0.041423,0.491643
nation.n_comment,part.p_type,nation,part,0.480740,0.150018,0.222222,0.046968,0.504714
nation.n_comment,part.p_size,nation,part,0.583908,0.182212,0.222222,0.060240,0.490227
nation.n_comment,part.p_container,nation,part,0.573100,0.178839,0.363636,0.059601,0.569522
nation.n_comment,part.p_retailprice,nation,part,0.732690,0.228640,0.076923,0.055106,0.389420
nation.n_comment,part.p_comment,nation,part,0.513360,0.160197,0.888889,0.042403,0.866800
nation.n_comment,partsupp.ps_partkey,nation,partsupp,0.605329,0.188896,0.100000,0.064739,0.419997
nation.n_comment,partsupp.ps_suppkey,nation,partsupp,0.672583,0.209883,0.100000,0.065920,0.410552
nation.n_comment,partsupp.ps_availqty,nation,partsupp,0.567329,0.177038,0.181818,0.064603,0.470333
nation.n_comment,partsupp.ps_supplycost,nation,partsupp,0.597715,0.186520,0.153846,0.060896,0.450681
nation.n_comment,partsupp.ps_comment,nation,partsupp,0.469692,0.146570,0.800000,0.032670,0.824043
nation.n_comment,region.r_regionkey,nation,region,0.616607,0.192416,0.181818,0.118052,0.463413
nation.n_comment,region.r_name,nation,region,0.572668,0.178704,0.333333,0.103742,0.552916
nation.n_comment,region.r_comment,nation,region,0.221029,0.068973,0.888889,0.074520,0.907851
nation.n_comment,supplier.s_suppkey,nation,supplier,0.605329,0.188896,0.111111,0.066146,0.426108
nation.n_comment,supplier.s_name,nation,supplier,0.503922,0.157252,0.333333,0.044711,0.562570
nation.n_comment,supplier.s_address,nation,supplier,0.426603,0.133124,0.222222,0.046749,0.512316
nation.n_comment,supplier.s_nationkey,nation,supplier,0.589028,0.183810,0.181818,0.063232,0.467286
nation.n_comment,supplier.s_phone,nation,supplier,0.524893,0.163796,0.222222,0.051378,0.498514
nation.n_comment,supplier.s_acctbal,nation,supplier,0.541550,0.168994,0.111111,0.063411,0.435064
nation.n_comment,supplier.s_comment,nation,supplier,0.300325,0.093718,0.888889,0.042237,0.896716
orders.o_orderkey,orders.o_custkey,orders,orders,0.013638,0.004256,0.500000,0.190220,0.723085
orders.o_orderkey,orders.o_orderstatus,orders,orders,0.722892,0.225583,0.538462,0.205427,0.644642
orders.o_orderkey,orders.o_totalprice,orders,orders,1.550326,0.483788,0.333333,0.160453,0.415629
orders.o_orderkey,orders.o_orderdate,orders,orders,0.272169,0.084932,0.636364,0.176206,0.761781
orders.o_orderkey,orders.o_orderpriority,orders,orders,0.265645,0.082896,0.533333,0.183154,0.706030
orders.o_orderkey,orders.o_clerk,orders,orders,0.237217,0.074025,0.500000,0.165718,0.691689
orders.o_orderkey,orders.o_shippriority,orders,orders,1.864287,0.581761,0.357143,0.186309,0.384636
orders.o_orderkey,orders.o_comment,orders,orders,0.397049,0.123901,0.300000,0.149440,0.559244
orders.o_orderkey,part.p_partkey,orders,part,0.000000,0.000000,0.400000,0.114583,0.670000
orders.o_orderkey,part.p_name,orders,part,0.247778,0.077321,0.200000,0.067360,0.525206
orders.o_orderkey,part.p_mfgr,orders,part,0.244208,0.076207,0.200000,0.100467,0.525707
orders.o_orderkey,part.p_brand,orders,part,0.286150,0.089295,0.200000,0.080315,0.519817
orders.o_orderkey,part.p_type,orders,part,0.202778,0.063278,0.200000,0.097689,0.531525
orders.o_orderkey,part.p_size,orders,part,0.036806,0.011486,0.200000,0.116799,0.554832
orders.o_orderkey,part.p_container,orders,part,0.285425,0.089069,0.272727,0.115560,0.559919
orders.o_orderkey,part.p_retailprice,orders,part,0.148875,0.046457,0.153846,0.108178,0.513710
orders.o_orderkey,part.p_comment,orders,part,0.225685,0.070426,0.200000,0.094458,0.528308
orders.o_orderkey,partsupp.ps_partkey,orders,partsupp,0.000000,0.000000,0.300000,0.125522,0.615000
orders.o_orderkey,partsupp.ps_suppkey,orders,partsupp,0.126181,0.039376,0.300000,0.133349,0.597281
orders.o_orderkey,partsupp.ps_availqty,orders,partsupp,0.092936,0.029001,0.181818,0.126009,0.536949
orders.o_orderkey,partsupp.ps_supplycost,orders,partsupp,0.008465,0.002642,0.076923,0.118070,0.491119
orders.o_orderkey,partsupp.ps_comment,orders,partsupp,1.075021,0.335466,0.100000,0.069700,0.354040
orders.o_orderkey,region.r_regionkey,orders,region,0.069301,0.021626,0.363636,0.099931,0.640268
